bathrooms;hasLift;latitude;longitude;newDevelopment;price;rooms;size;exterior_0;exterior_1;floor_1;floor_2;floor_3;floor_4;floor_high;floor_en;luxury;hasParking;property_chalet;property_duplex;property_penthouse;property_studio;status_renew;y_pred;rentabilidad;property_type;floor_type
1;True;37.3973504;-5.991684;False;292000.0;3;89.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;0;1100.0767675910204;4.520863428456249;Piso;Bajo/Semisótano
3;False;37.4009898;-5.9901213;False;665000.0;4;185.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1312.6691666666668;2.368726315789474;Chalet;Bajo/Semisótano
2;True;37.370869;-5.9785425;False;350000.0;3;90.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1251.4348861557369;4.290633895391098;Piso;Piso Alto
2;False;37.3730679;-5.9422511;False;160000.0;3;175.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1143.490670859539;8.576180031446542;Chalet;Bajo/Semisótano
1;True;37.399148;-5.9910617;False;295000.0;2;92.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1031.4685958738487;4.195804457791927;Piso;Segundo Piso
1;True;37.3676386;-5.9686821;False;120000.0;3;106.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;926.8057321333637;9.268057321333636;Piso;Segundo Piso
2;False;37.3977245;-5.9916473;False;360000.0;3;124.0;1;0;0;1;0;0;0;0;False;False;0;0;0;0;1;1398.6333333333334;4.662111111111112;Piso;Segundo Piso
2;False;37.3700635;-5.947602;False;83000.0;3;108.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1095.0315229885057;15.831781055255506;Chalet;Bajo/Semisótano
1;False;37.3671747;-5.9650835;False;75000.0;3;75.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;834.1262419536985;13.346019871259177;Piso;Bajo/Semisótano
1;False;37.408443;-5.9837844;False;96500.0;2;64.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1114.1565;13.85479585492228;Piso;Cuarto Piso
3;True;37.370969;-5.9789167;False;730000.0;5;180.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1220.4963721967322;2.0062954063507927;Piso;Primer Piso
1;False;37.3904625;-5.9927755;False;300000.0;1;61.0;0;1;0;0;0;0;0;0;False;False;0;1;0;0;0;974.4828081232492;3.8979312324929976;Dúplex;Bajo/Semisótano
2;True;37.3692985;-5.9754044;False;200000.0;4;123.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1189.4318175796675;7.136590905478005;Piso;Primer Piso
2;False;37.3959499;-5.9923402;False;280000.0;2;90.0;1;0;1;0;0;0;0;0;False;False;0;0;0;0;0;1421.8304824561405;6.093559210526317;Piso;Primer Piso
1;True;37.368224;-5.9524351;False;216777.0;2;98.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;957.7753174603173;5.301901866675804;Piso;Primer Piso
2;False;37.3928278;-5.9928616;False;300000.0;3;89.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1139.5532765737876;4.558213106295151;Piso;Primer Piso
1;True;37.395265;-5.9925303;False;265000.0;2;75.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1128.3416455342901;5.109471602419427;Piso;Segundo Piso
2;True;37.3939567;-5.9927714;False;899500.0;5;183.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1209.5829166666667;1.6136737076153418;Piso;Primer Piso
1;False;37.3981915;-5.9917214;False;135000.0;1;53.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;919.7095700280115;8.17519617802677;Piso;Tercer Piso
1;True;37.3919418;-5.9929735;False;425000.0;2;74.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1080.1607848036963;3.0498657453280833;Piso;Bajo/Semisótano
1;False;37.3714637;-5.9443529;False;83000.0;3;96.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;936.2883188837127;13.536698586270546;Chalet;Bajo/Semisótano
3;False;37.4012698;-5.990302;False;850000.0;4;289.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1439.8633333333335;2.0327482352941177;Chalet;Bajo/Semisótano
2;False;37.399433;-5.9912306;False;428500.0;2;92.0;1;0;1;0;0;0;0;0;False;False;0;1;0;0;0;1379.8474999999996;3.864217036172694;Dúplex;Primer Piso
1;True;37.3978683;-5.991862;False;265000.0;2;75.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1028.086994996656;4.6554882792301395;Piso;Segundo Piso
1;True;37.4119145;-5.978708;False;95000.0;3;87.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;847.5060201162728;10.705339201468709;Piso;Piso Alto
1;True;37.3964904;-5.9923429;False;179000.0;1;60.0;1;0;0;1;0;0;0;0;False;False;0;0;0;0;0;912.0700637480799;6.1144361815513735;Piso;Segundo Piso
2;False;37.3739186;-5.9405936;False;165000.0;4;269.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1129.9333333333334;8.21769696969697;Chalet;Bajo/Semisótano
3;False;37.4022689;-5.9897848;False;665000.0;4;196.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1309.5858333333335;2.363162406015038;Chalet;Bajo/Semisótano
2;True;37.3966094;-5.9923259;False;220000.0;1;65.0;0;1;1;0;0;0;0;0;False;False;0;1;0;0;0;1084.1578431372548;5.913588235294117;Dúplex;Primer Piso
2;False;37.3706234;-5.9457575;False;80000.0;4;125.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1114.8524845269674;16.72278726790451;Chalet;Bajo/Semisótano
2;True;37.3967617;-5.992309;False;393000.0;2;121.0;1;0;0;1;0;0;0;0;False;False;0;1;0;0;0;1222.2999999999997;3.7322137404580147;Dúplex;Segundo Piso
1;True;37.3703763;-5.9783269;False;234900.0;3;90.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;975.9447140578716;4.985669037332677;Piso;Primer Piso
1;False;37.3673317;-5.9557684;False;115000.0;3;75.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;816.1400368576252;8.516243862862176;Piso;Segundo Piso
2;True;37.3670762;-5.9670802;False;185000.0;3;100.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;1;1106.6268099931679;7.178119848604332;Piso;Piso Alto
2;False;37.3701153;-5.9466367;False;89500.0;3;108.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1092.9481896551724;14.654053939510693;Chalet;Bajo/Semisótano
1;True;37.3895301;-5.9930881;False;225000.0;1;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;905.9586309878329;4.831779365268442;Piso;Bajo/Semisótano
1;False;37.4102036;-5.9819746;False;110000.0;3;108.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;993.8579423076923;10.842086643356645;Piso;Primer Piso
2;False;37.3772253;-5.9369317;False;109000.0;3;121.0;0;1;1;0;0;0;0;0;False;False;0;1;0;0;0;1144.599856321839;12.601099335653274;Dúplex;Primer Piso
1;True;37.3952615;-5.9927856;False;250000.0;1;70.0;0;1;0;0;1;0;0;0;False;False;0;0;1;0;0;909.0308333333335;4.363348000000001;Ático;Tercer Piso
2;False;37.3696608;-5.9475882;False;135000.0;3;105.0;0;1;1;0;0;0;0;0;False;True;0;1;0;0;0;1179.5196938480447;10.484619500871508;Dúplex;Primer Piso
2;True;37.3948493;-5.9928785;False;549000.0;2;106.0;1;0;0;0;1;0;0;0;False;True;0;0;0;0;0;1430.3900000000003;3.126535519125684;Piso;Tercer Piso
2;True;37.3940281;-5.9930231;False;393000.0;2;121.0;0;1;0;1;0;0;0;0;False;False;0;1;0;0;0;1123.2239969834084;3.429691593842468;Dúplex;Segundo Piso
2;True;37.4025414;-5.9347364;False;230000.0;3;112.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;1;911.4358333333334;4.755317391304349;Piso;Piso Alto
1;False;37.4095565;-5.9830114;False;99900.0;3;67.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;1031.3898333333334;12.389067067067067;Piso;Cuarto Piso
2;False;37.3987839;-5.9917777;False;330000.0;2;125.0;0;1;0;0;0;0;0;0;False;False;0;1;0;0;0;1183.8236764705882;4.304813368983957;Dúplex;Bajo/Semisótano
1;False;37.4034627;-5.9891961;False;129000.0;1;42.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;963.3045343137256;8.960972412220704;Piso;Segundo Piso
5;True;37.3866908;-5.9927122;False;2500000.0;5;343.0;0;1;0;1;0;0;0;0;True;True;0;0;0;0;0;2737.125;1.31382;Piso;Segundo Piso
1;True;37.4025871;-5.9898015;False;203000.0;2;72.0;1;0;0;0;0;0;0;0;False;False;0;0;0;0;0;909.6899053976581;5.377477273286649;Piso;Bajo/Semisótano
1;False;37.3696461;-5.9770644;False;220000.0;2;80.0;0;1;1;0;0;0;0;0;False;False;0;0;1;0;0;950.307149122807;5.183493540669856;Ático;Primer Piso
1;True;37.3869111;-5.992778;False;225000.0;1;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;909.6023809878327;4.851212698601775;Piso;Bajo/Semisótano
3;False;37.3866324;-5.9927193;False;890000.0;6;194.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1523.2124298890394;2.053769568389716;Chalet;Bajo/Semisótano
2;True;37.3991091;-5.9916813;False;220000.0;1;65.0;0;1;0;0;0;0;0;0;False;False;0;1;0;0;0;1057.5445098039215;5.768424598930481;Dúplex;Bajo/Semisótano
2;True;37.3899175;-5.9932446;False;539000.0;3;147.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1177.570459156988;2.621678202204797;Piso;Segundo Piso
1;True;37.3891475;-5.9931837;False;225000.0;1;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;925.0419643211663;4.933557143046221;Piso;Bajo/Semisótano
2;True;37.3709848;-5.9799415;False;350000.0;3;90.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;0;1251.4348861557369;4.290633895391098;Piso;Piso Alto
1;False;37.4103823;-5.981965;False;100000.0;3;76.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;962.8808589743588;11.554570307692305;Piso;Primer Piso
1;False;37.3944141;-5.9931013;False;289000.0;1;70.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;965.2969585561498;4.008153461132802;Piso;Primer Piso
1;True;37.402828;-5.9897488;False;169900.0;1;58.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;835.4405994623656;5.900698760181511;Piso;Bajo/Semisótano
3;True;37.3917416;-5.9934056;False;650000.0;3;180.0;1;0;0;1;0;0;0;0;False;False;0;1;0;0;0;1203.8122619047615;2.2224226373626363;Dúplex;Segundo Piso
2;True;37.4016882;-5.9905493;True;345000.0;2;89.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1017.3668907563027;3.5386674461088794;Piso;Bajo/Semisótano
2;True;37.4016882;-5.9905493;True;480000.0;3;113.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1020.7614740896358;2.5519036852240893;Piso;Primer Piso
3;True;37.3867023;-5.9929192;False;1200000.0;4;298.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;0;1558.6863095238095;1.5586863095238095;Piso;Bajo/Semisótano
1;True;37.4129176;-5.9774965;False;124000.0;3;75.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;846.1209736842103;8.18826748726655;Piso;Tercer Piso
2;True;37.3914402;-5.9934918;False;525000.0;2;110.0;1;0;0;1;0;0;0;0;False;False;0;0;0;0;0;1264.0479862963857;2.8892525401060247;Piso;Segundo Piso
1;False;37.3889053;-5.9933627;False;255000.0;2;60.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;998.2795238709521;4.697785994686833;Piso;Primer Piso
2;False;37.3859536;-5.9927952;False;825000.0;6;285.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1697.1750000000002;2.468618181818182;Chalet;Bajo/Semisótano
1;True;37.4037633;-5.9893368;False;290000.0;3;85.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1006.4573458738488;4.164651086374547;Piso;Segundo Piso
2;True;37.400768;-5.9911976;False;239000.0;2;84.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1071.115343137255;5.377984986463205;Piso;Bajo/Semisótano
2;True;37.3949755;-5.9932204;False;393000.0;2;121.0;0;1;0;1;0;0;0;0;False;False;0;1;0;0;0;1110.1198303167416;3.389678871196158;Dúplex;Segundo Piso
1;True;37.4053072;-5.9364168;False;95000.0;0;38.0;0;1;0;0;1;0;0;0;False;True;0;0;0;1;0;721.3561262626262;9.111866858054226;Estudio;Tercer Piso
2;True;37.3994123;-5.9918576;False;255000.0;2;84.0;1;0;0;0;0;0;0;0;False;False;0;1;0;0;0;1232.5899999999997;5.800423529411764;Dúplex;Bajo/Semisótano
2;False;37.4004767;-5.9913653;False;850000.0;3;170.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1307.9458333333334;1.8465117647058826;Piso;Tercer Piso
2;True;37.3926223;-5.9935514;False;525000.0;2;110.0;1;0;0;1;0;0;0;0;False;False;0;0;0;0;0;1290.007744360902;2.9485891299677762;Piso;Segundo Piso
1;True;37.389303;-5.9935011;False;225000.0;1;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;922.6919643211663;4.921023809712887;Piso;Bajo/Semisótano
1;False;37.4000489;-5.9916019;False;195000.0;3;62.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;950.4169852706635;5.848719909357929;Piso;Primer Piso
4;True;37.3863958;-5.9930286;False;1400000.0;4;298.0;0;1;0;1;0;0;0;0;False;True;0;0;1;0;0;2078.2708333333335;1.781375;Ático;Segundo Piso
2;True;37.4059648;-5.9876397;False;245000.0;3;105.0;0;1;0;0;0;0;1;0;False;True;0;0;0;0;1;1102.3500906120023;5.399265749936338;Piso;Piso Alto
1;True;37.4132581;-5.9771108;False;138000.0;3;86.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;838.3551867829395;7.290045102460343;Piso;Piso Alto
2;True;37.388121;-5.9934017;False;690000.0;3;125.0;0;1;0;1;0;0;0;0;False;True;0;1;0;0;0;1168.8200408255454;2.032730505783557;Dúplex;Segundo Piso
1;True;37.4037151;-5.9895059;False;320000.0;1;78.0;1;0;0;1;0;0;0;0;False;False;0;0;1;0;0;904.2532142857142;3.390949553571428;Ático;Segundo Piso
2;False;37.3670285;-5.9548638;False;143000.0;1;102.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1134.3831896551728;9.519299493609843;Chalet;Bajo/Semisótano
1;True;37.3669035;-5.955508;False;150000.0;1;60.0;0;1;0;0;0;1;0;0;False;True;0;0;0;0;0;982.0292679170708;7.856234143336567;Piso;Cuarto Piso
2;True;37.3705141;-5.9797117;False;299000.0;3;96.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;1234.8942947578873;4.956097504045033;Piso;Segundo Piso
2;False;37.3905942;-5.9936937;False;300000.0;2;100.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;1285.971315789474;5.1438852631578955;Piso;Tercer Piso
1;True;37.3865422;-5.9932272;False;225000.0;1;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;912.535714321166;4.866857143046219;Piso;Bajo/Semisótano
3;False;37.4007829;-5.9914792;False;358000.0;3;138.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1292.5120098039217;4.332442490962866;Chalet;Bajo/Semisótano
1;True;37.3964733;-5.9931843;False;265000.0;2;75.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1110.4961616633225;5.028661864135799;Piso;Segundo Piso
4;False;37.3977224;-5.9928258;False;290000.0;4;136.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;1;1509.7124999999996;6.24708620689655;Piso;Bajo/Semisótano
1;True;37.4020199;-5.9908644;False;315000.0;2;78.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;1119.8924595102123;4.2662569886103325;Piso;Segundo Piso
3;False;37.3735329;-5.9846599;False;640000.0;4;269.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1365.1029761904763;2.559568080357143;Chalet;Bajo/Semisótano
1;True;37.3974029;-5.9929635;True;310000.0;1;79.0;0;1;0;1;0;0;0;0;False;False;0;1;0;0;0;971.7545161290324;3.7616303850156094;Dúplex;Segundo Piso
1;True;37.3974029;-5.9929635;True;215000.0;0;71.0;0;1;0;0;0;0;0;0;False;False;0;0;0;1;0;825.9395158730163;4.6098949723145095;Estudio;Bajo/Semisótano
1;True;37.3974029;-5.9929635;True;245000.0;2;70.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1034.5384064799096;5.06712688888119;Piso;Segundo Piso
1;True;37.3974029;-5.9929635;True;215000.0;0;63.0;0;1;0;0;0;0;0;0;False;False;0;0;0;1;0;821.7378492063494;4.586443809523811;Estudio;Bajo/Semisótano
1;True;37.3974029;-5.9929635;True;245000.0;1;62.0;0;1;0;1;0;0;0;0;False;False;0;1;0;0;0;978.3028494623657;4.791687425938117;Dúplex;Segundo Piso
1;True;37.3974029;-5.9929635;True;245000.0;1;65.0;0;1;1;0;0;0;0;0;False;False;0;1;0;0;0;945.8551827956991;4.632760078999343;Dúplex;Primer Piso
1;True;37.3974029;-5.9929635;False;245000.0;2;68.0;0;1;1;0;0;0;0;0;False;False;0;1;0;0;0;1020.5373079950608;4.998550079975808;Dúplex;Primer Piso
2;False;37.3963567;-5.9932904;False;430000.0;2;90.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1141.9774432404542;3.1869137950896396;Piso;Primer Piso
1;False;37.4125681;-5.9792169;False;73000.0;3;107.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;837.064358974359;13.75996206533193;Piso;Segundo Piso
2;False;37.402512;-5.9906823;False;242000.0;3;97.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1101.3453431372552;5.4612165775401085;Piso;Primer Piso
1;True;37.4057436;-5.9882675;False;175000.0;3;68.0;0;1;1;0;0;0;0;0;False;True;0;0;0;0;0;1035.3669403714564;7.099659019689986;Piso;Primer Piso
2;True;37.4060517;-5.9880207;False;275000.0;4;115.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1147.8211764705884;5.008674224598931;Piso;Primer Piso
2;True;37.3669245;-5.9538502;False;154000.0;3;79.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1172.8388930817607;9.139004361676056;Piso;Tercer Piso
1;True;37.4063101;-5.9367053;False;93000.0;1;57.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;837.7502272727273;10.80968035190616;Piso;Segundo Piso
2;False;37.368466;-5.9759303;False;510000.0;6;137.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1592.4595368072787;3.7469636160171267;Chalet;Bajo/Semisótano
1;True;37.4099719;-5.9836863;False;105000.0;3;60.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;938.1329583333334;10.721519523809524;Piso;Tercer Piso
1;False;37.3973002;-5.9932107;False;189000.0;3;82.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;988.9327455045817;6.278938066695757;Piso;Primer Piso
2;True;37.3910633;-5.9941286;False;899500.0;5;185.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1211.6980784739455;1.6164954910158253;Piso;Primer Piso
2;False;37.3888917;-5.9939894;False;595000.0;4;279.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1416.8083333333334;2.8574285714285717;Chalet;Bajo/Semisótano
1;True;37.4022581;-5.9910505;False;340000.0;3;94.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1036.2927625405155;3.6575038677900547;Piso;Segundo Piso
5;False;37.3926515;-5.994156;False;3000000.0;5;624.0;0;0;0;0;0;0;0;0;True;True;1;0;0;0;0;2769.6;1.10784;Chalet;Bajo/Semisótano
2;True;37.3698879;-5.9794322;False;315000.0;2;90.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;1239.8942947578873;4.723406837172905;Piso;Segundo Piso
3;True;37.4045059;-5.9350004;False;218000.0;3;105.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;902.4100000000002;4.967394495412845;Piso;Piso Alto
3;False;37.3833237;-5.9926082;False;900000.0;5;224.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1327.2876282051286;1.7697168376068384;Chalet;Bajo/Semisótano
1;False;37.3686922;-5.9768778;False;86000.0;1;33.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1023.795282126549;14.285515564556498;Chalet;Bajo/Semisótano
2;True;37.401116;-5.9917721;False;350000.0;2;100.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1074.6695098039218;3.684581176470589;Piso;Bajo/Semisótano
2;False;37.3690081;-5.9467965;False;105000.0;3;300.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1150.4791666666667;13.148333333333333;Chalet;Bajo/Semisótano
2;True;37.4019162;-5.9914045;False;315000.0;2;57.0;0;1;0;1;0;0;0;0;False;False;0;0;1;0;0;1236.5645098039217;4.710721942110178;Ático;Segundo Piso
1;False;37.4035089;-5.9904048;False;250000.0;3;77.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;939.8620610282394;4.511337892935549;Piso;Primer Piso
1;False;37.4121;-5.9807972;False;110000.0;3;78.0;0;0;0;0;1;0;0;0;False;False;0;0;0;0;0;915.8480256410254;9.991069370629369;Piso;Tercer Piso
1;False;37.3660719;-5.9670891;False;75000.0;3;75.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;840.0387419536986;13.440619871259177;Piso;Bajo/Semisótano
1;True;37.4033184;-5.9906633;False;185000.0;2;73.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;933.132042843546;6.05274838601219;Piso;Bajo/Semisótano
1;True;37.4016538;-5.9917283;False;225000.0;3;63.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;1;984.5845807223336;5.251117763852446;Piso;Primer Piso
2;False;37.4001073;-5.9320002;False;275000.0;5;170.0;0;0;0;0;0;0;0;0;False;True;1;0;0;0;0;1101.4213333333332;4.806202181818181;Chalet;Bajo/Semisótano
1;True;37.4122749;-5.9807705;False;85000.0;3;89.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;846.1307928435457;11.945375898967702;Piso;Piso Alto
3;True;37.3721993;-5.9838088;False;897000.0;4;247.0;0;1;0;1;0;0;0;0;False;True;0;0;0;0;0;1419.876418722787;1.8995002257161033;Piso;Segundo Piso
1;False;37.4113218;-5.9824296;False;110000.0;3;80.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;956.4966428571428;10.43450883116883;Piso;Tercer Piso
1;False;37.4115093;-5.9821352;False;110000.0;3;68.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;951.2930256410255;10.377742097902095;Piso;Tercer Piso
1;True;37.4121928;-5.9809812;False;128000.0;3;71.0;0;1;0;0;0;1;0;0;False;False;0;0;0;0;0;906.416323146576;8.497653029499151;Piso;Cuarto Piso
1;True;37.4039219;-5.9903746;False;195000.0;2;53.0;0;1;0;0;0;0;0;0;False;True;0;0;0;0;0;1080.6659595102124;6.650252058524384;Piso;Bajo/Semisótano
3;True;37.3896555;-5.9945669;False;895000.0;3;189.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1197.5042002688172;1.6055922238241125;Piso;Primer Piso
1;True;37.4016093;-5.9919329;True;261345.0;2;72.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;943.3581034496065;4.33155302048835;Piso;Bajo/Semisótano
3;False;37.3975962;-5.9936647;False;665000.0;4;196.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1379.0733333333335;2.4885533834586466;Chalet;Bajo/Semisótano
2;True;37.3696205;-5.9797372;False;493500.0;4;144.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1191.1818175796675;2.896490741835058;Piso;Primer Piso
4;True;37.3719527;-5.9836477;False;730000.0;5;278.0;0;1;0;0;1;0;0;0;False;True;0;0;0;0;0;1677.3333333333335;2.757260273972603;Piso;Tercer Piso
3;True;37.391982;-5.9946602;False;1390000.0;4;304.0;0;1;0;1;0;0;0;0;False;False;0;0;1;0;0;1739.708333333333;1.5019064748201436;Ático;Segundo Piso
1;False;37.4124443;-5.9807294;False;71400.0;3;67.0;0;0;0;0;0;1;0;0;False;False;0;0;0;0;0;939.6773333333332;15.792896358543414;Piso;Cuarto Piso
1;True;37.3920382;-5.994672;False;276000.0;0;69.0;1;0;0;0;1;0;0;0;False;False;0;0;0;1;0;788.3282539682539;3.42751414768806;Estudio;Tercer Piso
2;False;37.3690392;-5.9459291;False;83000.0;3;108.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;1;1093.7398563218392;15.813106356460324;Chalet;Bajo/Semisótano
2;False;37.409428;-5.9392412;False;287000.0;4;150.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1086.8358333333335;4.544261324041813;Chalet;Bajo/Semisótano
1;True;37.4145832;-5.976142;False;135000.0;3;66.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;846.7914367829395;7.527034993626129;Piso;Piso Alto
2;False;37.3926659;-5.9946627;False;350000.0;3;102.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1120.1466589267288;3.8405028306059275;Piso;Primer Piso
1;False;37.39132;-5.9947207;False;233000.0;3;75.0;0;1;0;0;1;0;0;0;False;False;0;0;0;0;0;906.1575250868917;4.666905708602017;Piso;Tercer Piso
1;True;37.4124614;-5.9807947;False;112000.0;3;87.0;0;1;0;0;0;0;1;0;False;False;0;0;0;0;0;843.7974595102122;9.040687066180844;Piso;Piso Alto
1;False;37.3891037;-5.9946428;False;255000.0;2;59.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;993.0545238709522;4.673197759392717;Piso;Primer Piso
2;False;37.3693976;-5.9450357;False;102600.0;3;143.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1108.8106896551724;12.968546077838273;Chalet;Bajo/Semisótano
3;False;37.3687187;-5.9780618;False;499500.0;4;140.0;0;0;0;0;0;0;0;0;False;False;1;0;0;0;0;1298.230702652928;3.118872558925953;Chalet;Bajo/Semisótano
1;False;37.3944065;-5.9945353;False;359000.0;3;120.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;1075.0611295283663;3.5935190959165455;Piso;Bajo/Semisótano
1;False;37.4119892;-5.9817086;False;95000.0;3;77.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;943.624775641026;11.919470850202433;Piso;Segundo Piso
1;True;37.3973901;-5.9938601;False;310000.0;3;96.0;0;1;0;0;0;0;0;0;False;False;0;0;0;0;0;995.9459181568292;3.855274521897403;Piso;Bajo/Semisótano
2;True;37.4028223;-5.9913643;False;330000.0;4;120.0;0;1;1;0;0;0;0;0;False;False;0;0;0;0;0;1127.9065931372552;4.10147852049911;Piso;Primer Piso
1;False;37.4128138;-5.9802523;False;77000.0;3;105.0;0;0;0;1;0;0;0;0;False;False;0;0;0;0;0;976.9901923076924;15.22582117882118;Piso;Segundo Piso
1;True;37.3958839;-5.9942954;False;265000.0;2;75.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1099.6128283299893;4.979378845267876;Piso;Segundo Piso
2;False;37.3719086;-5.983828;False;290000.0;3;96.0;0;1;0;1;0;0;0;0;False;False;0;0;0;0;0;1112.3814140467966;4.602957575366055;Piso;Segundo Piso
